Lon;Lat;Year;Total;geometry;area_km2
-1,75;46,75;2020;0,491;POLYGON ((3403467.312798647 2672891.3586230404, 3412106.7273742994 2727850.299109919, 3449620.506769284 2721836.235806793, 3441339.291385893 2666830.631449144, 3403467.312798647 2672891.3586230404));2123,5184064425894
15,75;53,25;2020;10,902;POLYGON ((4689867.180677015 3335248.4613962187, 4685610.738554894 3390751.6279011886, 4718673.039186934 3393380.6252195244, 4723315.825580131 3337903.6262335638, 4689867.180677015 3335248.4613962187));1857,1051772463175
22,75;52,25;2020;4,936;POLYGON ((5174611.550647705 3283479.9012788855, 5165063.323949125 3338418.2666439563, 5198415.884234137 3344346.197302561, 5208343.235300407 3289464.7720249486, 5174611.550647705 3283479.9012788855));1899,7966061590132
27,75;68,25;2020;14,354;POLYGON ((5050860.230646845 5079660.1065527275, 5035494.796125143 5133042.193280139, 5055356.594995689 5138309.8892388735, 5071151.598843606 5085032.475406798, 5050860.230646845 5079660.1065527275));1153,5664572821956
6,25;52,25;2020;4,127;POLYGON ((4046447.2982817786 3217535.863968598, 4049512.1915226867 3273100.1216474613, 4083415.7062560543 3271350.8625906296, 4080733.704037162 3215769.881213486, 4046447.2982817786 3217535.863968598));1899,7966852853679
17,75;49,75;2020;6,172;POLYGON ((4863293.936142795 2959604.825240297, 4857702.246921368 3014970.3708112966, 4893324.047022856 3018751.225593612, 4899287.579081936 2963418.5104086, 4863293.936142795 2959604.825240297));2003,8653943804788
10,25;47,25;2020;9,622;POLYGON ((4321000 2654053.479931807, 4321000 2709598.5580891585, 4358697.298283469 2709725.8500875044, 4359060.28052466 2654181.773655381, 4321000 2654053.479931807));2103,9845391546733
-1,75;42,25;2020;0,501;POLYGON ((3327946.7979636863 2178814.9078318714, 3336137.2180957645 2233650.4495057394, 3376801.9822804905 2227235.3859394453, 3368951.443246286 2172357.924860191, 3327946.7979636863 2178814.9078318714));2291,6690296591737
25,75;67,25;2020;34,651;POLYGON ((4996365.11620014 4951988.506919554, 4982833.079487036 5005843.003614187, 5003731.8027785355 5010712.750042962, 5017693.132911424 4956949.799138321, 4996365.11620014 4951988.506919554));1203,6555828879357
18,75;63,75;2020;24,843;POLYGON ((4745336.816996079 4514250.875257113, 4738089.33651441 4569284.469510105, 4762467.856862959 4572353.204687508, 4770139.640725341 4517367.774021402, 4745336.816996079 4514250.875257113));1375,7921568907805
6,25;53,25;2020;0,697;POLYGON ((4052592.9626705726 3328666.797202342, 4055689.5561054037 3384234.808424289, 4088821.35554211 3382519.505924929, 4086111.606303389 3326934.431542426, 4052592.9626705726 3328666.797202342));1857,105186709654
-0,25;41,75;2020;1,103;POLYGON ((3443975.72008005 2105329.4710141676, 3451101.419387325 2160264.93231361, 3492242.602439562 2154629.2193961823, 3485455.2047993043 2099657.680559922, 3443975.72008005 2105329.4710141676));2309,4780336544277
0,75;47,75;2020;2,747;POLYGON ((3606996.5802589254 2755511.3490398047, 3613920.5999743026 2810704.3225684958, 3650917.8054138953 2806039.7728208164, 3644357.061407162 2750809.2658487824, 3606996.5802589254 2755511.3490398047));2084,2853467650775
27,75;63,75;2020;19,724;POLYGON ((5186416.265201059 4597330.865835308, 5171600.220667159 4651077.512065032, 5195270.653926751 4657258.650874298, 5210501.7812840175 4603609.531877443, 5186416.265201059 4597330.865835308));1375,7921554663258
0,25;43,75;2020;1,633;POLYGON ((3512858.963245723 2319665.166554047, 3519815.30529002 2374714.1188651053, 3559623.1832636464 2369494.0675999853, 3553013.62349266 2314409.0528263203, 3512858.963245723 2319665.166554047));2237,177544522037
17,75;52,75;2020;2,721;POLYGON ((4829293.021014008 3291866.3831816334, 4823521.761791234 3347251.7012469675, 4856870.9338310165 3350828.23678389, 4863025.877305051 3295477.845818285, 4829293.021014008 3291866.3831816334));1878,5253734124817
15,25;61,75;2020;29,812;POLYGON ((4587977.40000657 4276020.524242123, 4583781.926918545 4331396.198276472, 4609999.958998715 4333354.295182694, 4614614.2868961925 4278006.568048117, 4587977.40000657 4276020.524242123));1471,7558728942158
17,75;49,25;2020;7,941;POLYGON ((4868855.324504379 2904246.336883771, 4863293.936142795 2959604.825240297, 4899287.579081936 2963418.5104086, 4905218.811395373 2908092.503264229, 4868855.324504379 2904246.336883771));2024,2110448545739
29,25;61,25;2020;6,354;POLYGON ((5337792.7471891185 4348920.186789247, 5322071.879872026 4402541.430990886, 5347626.240897663 4409753.853869259, 5363751.8840621235 4356234.066298802, 5337792.7471891185 4348920.186789247));1495,455339076391
15,75;62,25;2020;26,848;POLYGON ((4609999.958998715 4333354.295182694, 4605365.239567449 4388682.961911809, 4631145.588395896 4390796.34192637, 4636200.804541659 4335498.545782709, 4609999.958998715 4333354.295182694));1447,93795889382
8,25;47,75;2020;10,898;POLYGON ((4170230.4991246653 2711635.1570055373, 4171690.557835467 2767177.887233131, 4209011.062045565 2766293.9858494173, 4207915.982029406 2710744.1641577994, 4170230.4991246653 2711635.1570055373));2084,285404698497
21,75;67,25;2020;20,818;POLYGON ((4824335.718766365 4917901.037986768, 4814260.249053391 4972383.77431728, 4835453.881315127 4976029.653658429, 4845963.379448603 4921615.309307598, 4824335.718766365 4917901.037986768));1203,6555643303084
-0,25;48,75;2020;2,42;POLYGON ((3547732.515866599 2875906.585630444, 3555467.700216102 2931032.9833195447, 3591656.739653312 2925950.717488001, 3584288.4155398495 2870781.7945841355, 3547732.515866599 2875906.585630444));2044,3971876601722
15,25;64,75;2020;13,673;POLYGON ((4562527.633401976 4607970.055190436, 4558221.840591855 4663216.14235919, 4581888.2662290335 4665001.5088539235, 4586623.874781985 4609784.812286, 4562527.633401976 4607970.055190436));1327,1368299357575
13,25;48,25;2020;4,774;POLYGON ((4544924.983795588 2769703.1542389793, 4542722.8043424515 2825238.0131371617, 4579647.053397878 2826865.9869697606, 4582216.102958317 2771344.4462743597, 4544924.983795588 2769703.1542389793));2064,4225012457005
5,75;44,75;2020;15,315;POLYGON ((3962646.4912564512 2387354.9654538394, 3965818.6831881492 2442738.277156862, 4005237.5537424185 2440491.8033988723, 4002417.627768239 2385092.415764946, 3962646.4912564512 2387354.9654538394));2199,975335855985
14,25;57,75;2020;15,733;POLYGON ((4560974.708362841 3828696.5589144547, 4557738.187107924 3884227.6157963793, 4587287.154747467 3885988.729169324, 4590927.84241275 3830478.7463423433, 4560974.708362841 3828696.5589144547));1657,8858140840355
23,25;53,25;2020;8,972;POLYGON ((5188437.635630307 3399223.1511813044, 5178408.674802728 3454094.549516423, 5210949.73987903 3460133.022368602, 5221361.274207665 3405321.9911905364, 5188437.635630307 3399223.1511813044));1857,105107211787
30,25;63,75;2020;12,623;POLYGON ((5306288.386459924 4630455.518712554, 5289404.116739309 4683687.21009008, 5312793.0734489495 4690718.855535073, 5330088.7319003325 4637598.344184977, 5306288.386459924 4630455.518712554));1375,7921566675773
9,25;52,75;2020;3,525;POLYGON ((4253090.949343517 3266102.2172198934, 4253861.399545367 3321736.463013416, 4287429.778746699 3321389.8853060803, 4287044.5472126 3265752.261235227, 4253090.949343517 3266102.2172198934));1878,5254042077188
16,25;51,75;2020;5,802;POLYGON ((4737101.706341742 3171479.5433847695, 4732530.243000305 3226952.0036674426, 4766723.269276118 3229893.705910388, 4771675.018552094 3174448.8427969385, 4737101.706341742 3171479.5433847695));1920,917482545175
11,75;50,75;2020;8,367;POLYGON ((4427421.686726173 3044212.199462042, 4426290.0152841965 3099822.17938465, 4461377.858023215 3100661.8714400516, 4462886.698152522 3045059.4575181236, 4427421.686726173 3044212.199462042));1962,7015538961105
22,75;51,75;2020;5,74;POLYGON ((5184110.60254081 3228538.718175446, 5174611.550647705 3283479.9012788855, 5208343.235300407 3289464.7720249486, 5218219.5029645935 3234579.9575751154, 5184110.60254081 3228538.718175446));1920,9174144318642
3,25;45,75;2020;4,998;POLYGON ((3773998.381519843 2513222.0180570725, 3778988.852633983 2568529.364833615, 3817586.996495483 2565015.1860458935, 3812952.4426249503 2509681.6841805633, 3773998.381519843 2513222.0180570725));2162,085408050448
28,75;67,25;2020;31,507;POLYGON ((5123653.132343533 4984074.505328712, 5107556.118619013 5037336.464580707, 5128177.846944407 5043114.387969939, 5144699.687515322 4989961.265549814, 5123653.132343533 4984074.505328712));1203,6556016443972
21,75;66,25;2020;22,256;POLYGON ((4844364.523412237 4808832.029832089, 4834370.525999249 4863383.415560931, 4856430.5078160325 4867165.54243315, 4866855.112246657 4812681.476356281, 4844364.523412237 4808832.029832089));1253,3544144444543
-3,25;38,25;2020;1,864;POLYGON ((3133636.463782264 1762940.7342754453, 3142383.7319041137 1817473.046533621, 3185550.2189428057 1809881.661871141, 3177125.5708907256 1755306.7917192339, 3133636.463782264 1762940.7342754453));2429,048940046904
24,75;63,25;2020;19,374;POLYGON ((5053111.375198955 4509010.982392673, 5040851.523516646 4563315.905587339, 5065230.042458941 4568548.42457485, 5077907.048637784 4514323.941914678, 5053111.375198955 4509010.982392673));1399,9542452961525
11,25;52,25;2020;4,188;POLYGON ((4389675.526055793 3210471.068338138, 4388909.050656483 3266102.2172198934, 4422858.938686202 3266685.464336984, 4424008.620283661 3211059.889356264, 4389675.526055793 3210471.068338138));1899,7966920241831
28,25;67,75;2020;25,253;POLYGON ((5086884.914035113 5031709.242707826, 5071151.598843606 5085032.475406798, 5091395.602065973 5090552.9208723605, 5107556.118619013 5037336.464580707, 5086884.914035113 5031709.242707826));1178,6588352757371
7,25;46,25;2020;10,912;POLYGON ((4088389.699969701 2547698.252794538, 4090542.4324192326 2603177.175431109, 4128933.793759786 2601755.2477665613, 4127139.76260805 2546265.553020363, 4088389.699969701 2547698.252794538));2142,8859253867786
-3,75;43,25;2020;6,872;POLYGON ((3183600.416506009 2316690.962315946, 3193265.8371902914 2371370.937823941, 3233035.9932239484 2363970.378872491, 3223713.7380869184 2309240.0555439754, 3183600.416506009 2316690.962315946));2255,517493634259
22,25;50,75;2020;11,656;POLYGON ((5168055.2753432505 3112739.6622191854, 5159028.785234239 3167736.2948303763, 5193560.300735854 3173595.797531976, 5202960.465805761 3118652.2175883986, 5168055.2753432505 3112739.6622191854));1962,7014669039727
18,75;50,25;2020;5,977;POLYGON ((4928915.195923923 3022775.3414660264, 4922545.829725978 3078078.3692636667, 4957730.959718469 3082308.152708034, 4964473.777034657 3027042.5934370635, 4928915.195923923 3022775.3414660264));1983,361717091617
12,75;53,25;2020;9,944;POLYGON ((4488814.265199307 3324162.3443266056, 4486878.467244934 3379774.718690759, 4520034.042602794 3381032.792496103, 4522356.855626844 3325432.930459189, 4488814.265199307 3324162.3443266056));1857,1051899538586
10,25;52,75;2020;16,047;POLYGON ((4321000 3265635.6079546455, 4321000 3321274.358112972, 4354570.221253301 3321389.8853060803, 4354955.452787401 3265752.261235227, 4321000 3265635.6079546455));1878,5254044677195
9,25;41,75;2020;4,874;POLYGON ((4237171.723873064 2044828.7491877137, 4237851.442314496 2100148.2596989563, 4279424.688076828 2099735.1923720455, 4279084.825162564 2044413.0490656276, 4237171.723873064 2044828.7491877137));2309,47812621226
9,75;47,75;2020;4,095;POLYGON ((4283302.701716531 2709725.8500875044, 4283667.742094996 2765283.77606301, 4321000 2765157.4970816663, 4321000 2709598.5580891585, 4283302.701716531 2709725.8500875044));2084,2854068127194
-5,25;41,25;2020;0,233;POLYGON ((3021488.909502789 2122722.0867049024, 3031922.31756757 2177183.5009463695, 3072872.0911498675 2168762.2529676845, 3062773.0236149374 2114247.6708385935, 3021488.909502789 2122722.0867049024));2327,107413141271
21,25;67,75;2020;17,336;POLYGON ((4793035.754797696 4968891.749445145, 4783355.999890305 5023404.482043966, 4804144.263504807 5026830.500946363, 4814260.249053391 4972383.77431728, 4793035.754797696 4968891.749445145));1178,6587943082957
21,75;61,25;2020;12,326;POLYGON ((4942027.072272193 4261707.535321599, 4932449.42028435 4316535.010867599, 4958737.198073432 4320966.297112247, 4968727.935008611 4266200.8073874805, 4942027.072272193 4261707.535321599));1495,4553672107058
13,25;58,25;2020;7,851;POLYGON ((4498601.192506638 3881326.542771394, 4496161.898652278 3936883.051532845, 4525330.032308514 3938213.7794242976, 4528175.633691193 3882673.5338623594, 4498601.192506638 3881326.542771394));1635,065217426734
7,25;43,75;2020;6,37;POLYGON ((4077813.963451855 2270574.1949006594, 4079903.9078513463 2325959.4257313013, 4120067.9417046825 2324484.878544331, 4118326.2450089385 2269089.496077208, 4077813.963451855 2270574.1949006594));2237,1776170986736
0,25;43,25;2020;6,24;POLYGON ((3505944.6321770977 2264634.00335757, 3512858.963245723 2319665.166554047, 3553013.62349266 2314409.0528263203, 3546444.003466137 2259342.265477667, 3505944.6321770977 2264634.00335757));2255,5175726373614
29,25;63,75;2020;34,589;POLYGON ((5258509.153685658 4616686.849328621, 5242449.977566058 4670132.715699996, 5265955.929226819 4676825.059742151, 5282428.031509362 4623484.916231963, 5258509.153685658 4616686.849328621));1375,7921560467057
14,25;64,25;2020;9,113;POLYGON ((4517723.569729922 4549537.94292722, 4514292.579361929 4604858.381895259, 4538416.712536464 4606327.887232692, 4542276.079056277 4551031.047187474, 4517723.569729922 4549537.94292722));1351,5190565589896
16,25;61,25;2020;17,618;POLYGON ((4646244.46403652 4224846.092846751, 4641233.789277242 4280181.426433443, 4667834.327694071 4282545.008666339, 4673261.600358028 4227242.658288344, 4646244.46403652 4224846.092846751));1495,4553809437034
-7,25;42,25;2020;7,956;POLYGON ((2880630.443607262 2267849.3924781997, 2892545.491679744 2322104.8530451013, 2932552.166577056 2312711.9928006777, 2920974.5051173028 2258394.7500993777, 2880630.443607262 2267849.3924781997));2291,668891468244
23,75;63,25;2020;13,996;POLYGON ((5003389.079695883 4498919.09363773, 4991965.17376806 4553376.739851399, 5016429.401721809 4558258.602722604, 5028271.5468828585 4503875.958067388, 5003389.079695883 4498919.09363773));1399,954246141488
5,25;45,25;2020;7,919;POLYGON ((3926417.967604707 2445248.8412497006, 3929963.2493887446 2500632.2028345186, 3969009.6949915346 2498139.821835039, 3965818.6831881492 2442738.277156862, 3926417.967604707 2445248.8412497006));2181,1156763896065
-6,25;40,25;2020;3,241;POLYGON ((2917123.334081119 2031845.0567485953, 2928085.0943475366 2086163.2748127691, 2969569.606584379 2077081.7075735833, 2958937.6498573693 2022708.2417377697, 2917123.334081119 2031845.0567485953));2361,8231185058316
-3,75;40,75;2020;4,836;POLYGON ((3136156.613877556 2043529.7776325948, 3145526.8873773264 2098126.729431481, 3186992.4465433247 2090480.5907194288, 3177955.0862669204 2035836.37153523, 3136156.613877556 2043529.7776325948));2344,556257756345
13,25;57,75;2020;15,859;POLYGON ((4501029.021206 3825760.775982504, 4498601.192506638 3881326.542771394, 4528175.633691193 3882673.5338623594, 4531007.863402749 3827123.882340658, 4501029.021206 3825760.775982504));1657,8858163911038
13,75;58,25;2020;9,697;POLYGON ((4528175.633691193 3882673.5338623594, 4525330.032308514 3938213.7794242976, 4554486.389669798 3939749.096074064, 4557738.187107924 3884227.6157963793, 4528175.633691193 3882673.5338623594));1635,06521642776
0,25;40,75;2020;6,675;POLYGON ((3472008.40051275 1989781.4970224823, 3478710.4202087256 2044708.0946705998, 3520567.7695565363 2039278.24428125, 3514199.989178569 1984318.2148467628, 3472008.40051275 1989781.4970224823));2344,5563432492822
13,25;62,75;2020;12,886;POLYGON ((4476239.586269105 4380869.643502346, 4473698.893753937 4436293.207919955, 4499125.566659413 4437470.892411777, 4502089.426036802 4382064.927529127, 4476239.586269105 4380869.643502346));1424,0034730191412
18,25;51,75;2020;3,811;POLYGON ((4875240.793234931 3184778.892909209, 4869149.201267065 3240127.7041425686, 4903233.903203791 3244008.294605371, 4909705.062752774 3188695.9224139727, 4875240.793234931 3184778.892909209));1920,9174664469888
-3,75;48,25;2020;3,936;POLYGON ((3282856.91012955 2863971.4665618557, 3293096.786056031 2918738.934024102, 3329325.12741187 2911875.6992300544, 3319448.32841086 2857051.731228209, 3282856.91012955 2863971.4665618557));2064,4223795948565
-0,75;38,25;2020;0,482;POLYGON ((3351612.831882522 1727639.694646041, 3358745.515853459 1782368.5891688643, 3402166.0522975815 1776204.1891333966, 3395356.6994219795 1721440.831280092, 3351612.831882522 1727639.694646041));2429,0489982677323
21,75;67,75;2020;16,878;POLYGON ((4814260.249053391 4972383.77431728, 4804144.263504807 5026830.500946363, 4824902.166865885 5030407.451331692, 4835453.881315127 4976029.653658429, 4814260.249053391 4972383.77431728));1178,6587964569808
